timestamp,metric,unit,facility_code,unit_code,fueltech_group,network_region,value
2025-12-03T19:00:00+10:00,emissions,t,emissions_CLARESF1,CLARESF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CLRKCWF1,CLRKCWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CLRKCWF2,CLRKCWF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CPSA,CPSA,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CUSF1,CUSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_DARLSF1,DARLSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GESF1,GESF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GIRGSF,GIRGSF,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GRANWF1,GRANWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_KSP1,KSP1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LKBONNY3,LKBONNY3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LNGS1,LNGS1,,,210.0817
2025-12-03T19:00:00+10:00,emissions,t,emissions_LNGS2,LNGS2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LVES1,LVES1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LVESG1,LVESG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MANNUMB1,MANNUMB1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MANNUMBG1,MANNUMBG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SALTCRK1,SALTCRK1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_SHOAL1,SHOAL1,,,29.5805
2025-12-03T19:00:00+10:00,power,MW,power_BBATTERY,BBATTERY,,,928.3598
2025-12-03T19:00:00+10:00,power,MW,power_BBATTERY1,BBATTERY1,,,928.3598
2025-12-03T19:00:00+10:00,power,MW,power_BLUFF1,BLUFF1,,,77.8
2025-12-03T19:00:00+10:00,power,MW,power_CHILDSF1,CHILDSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GANGARR1,GANGARR1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_GOESF1,GOESF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_HPR1,HPR1,,,1584.2
2025-12-03T19:00:00+10:00,power,MW,power_HPRG1,HPRG1,,,1584.2
2025-12-03T19:00:00+10:00,power,MW,power_HUNTER1,HUNTER1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_HUNTER2,HUNTER2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_LYA1,LYA1,,,13314.0
2025-12-03T19:00:00+10:00,power,MW,power_LYA2,LYA2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_LYA3,LYA3,,,13316.0
2025-12-03T19:00:00+10:00,power,MW,power_LYA4,LYA4,,,13306.0
2025-12-03T19:00:00+10:00,power,MW,power_MBPS2PV1,MBPS2PV1,,,5.12
2025-12-03T19:00:00+10:00,power,MW,power_MPP_1,MPP_1,,,10390.821
2025-12-03T19:00:00+10:00,power,MW,power_MPP_2,MPP_2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_MOUSF1,MOUSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_RPCG,RPCG,,,271.2
2025-12-03T19:00:00+10:00,power,MW,power_RUGBYR1,RUGBYR1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_RYANCWF1,RYANCWF1,,,2676.62
2025-12-03T19:00:00+10:00,power,MW,power_WINTSF1,WINTSF1,,,15.04
2025-12-03T19:00:00+10:00,power,MW,power_WRWF1,WRWF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WSTWYSF1,WSTWYSF1,,,4.0472
2025-12-03T19:00:00+10:00,power,MW,power_YARANSF1,YARANSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BBATTERY,BBATTERY,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BBATTERY1,BBATTERY1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_BLUFF1,BLUFF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CHILDSF1,CHILDSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GANGARR1,GANGARR1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_GOESF1,GOESF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HPR1,HPR1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HPRG1,HPRG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HUNTER1,HUNTER1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_HUNTER2,HUNTER2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LYA1,LYA1,,,1221.4115
2025-12-03T19:00:00+10:00,emissions,t,emissions_LYA2,LYA2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_LYA3,LYA3,,,1195.4368
2025-12-03T19:00:00+10:00,emissions,t,emissions_LYA4,LYA4,,,1202.2568
2025-12-03T19:00:00+10:00,emissions,t,emissions_MBPS2PV1,MBPS2PV1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MPP_1,MPP_1,,,722.8225
2025-12-03T19:00:00+10:00,emissions,t,emissions_MPP_2,MPP_2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MOUSF1,MOUSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_RPCG,RPCG,,,1.0008
2025-12-03T19:00:00+10:00,emissions,t,emissions_RUGBYR1,RUGBYR1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_RYANCWF1,RYANCWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WINTSF1,WINTSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WRWF1,WRWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WSTWYSF1,WSTWYSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_YARANSF1,YARANSF1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CETHANA,CETHANA,,,955.712
2025-12-03T19:00:00+10:00,power,MW,power_CHYTWF1,CHYTWF1,,,389.34
2025-12-03T19:00:00+10:00,power,MW,power_CLOVER,CLOVER,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CG1,CG1,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CG2,CG2,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CG3,CG3,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_CG4,CG4,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_FISHER,FISHER,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_JBUTTERS,JBUTTERS,,,2777.2058
2025-12-03T19:00:00+10:00,power,MW,power_MUWAWF1,MUWAWF1,,,1238.66
2025-12-03T19:00:00+10:00,power,MW,power_MUWAWF2,MUWAWF2,,,751.0
2025-12-03T19:00:00+10:00,power,MW,power_TVCC201,TVCC201,,,0.0
2025-12-03T19:00:00+10:00,power,MW,power_WANDSF1,WANDSF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CETHANA,CETHANA,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CHYTWF1,CHYTWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CLOVER,CLOVER,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CG1,CG1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CG2,CG2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CG3,CG3,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_CG4,CG4,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_FISHER,FISHER,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_JBUTTERS,JBUTTERS,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MUWAWF1,MUWAWF1,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_MUWAWF2,MUWAWF2,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_TVCC201,TVCC201,,,0.0
2025-12-03T19:00:00+10:00,emissions,t,emissions_WANDSF1,WANDSF1,,,0.0
